"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.6","202108","28","169,000","7","2007","금호로 15","","-","-"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.99","202109","27","145,000","5","2007","금호로 15","","-","-"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.55","202110","17","159,000","12","2007","금호로 15","","-","-"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.87","202110","29","169,700","6","2007","금호로 15","","-","-"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.99","202111","5","150,000","7","2007","금호로 15","20220610","중개거래","경기 평택시, 서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.99","202111","5","150,000","7","2007","금호로 15","","중개거래","경기 평택시, 서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.87","202112","11","162,000","9","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.6","202112","22","171,000","6","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.99","202203","12","152,000","10","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.87","202204","23","190,000","13","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.99","202204","26","159,000","12","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.87","202205","7","172,500","7","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","114.8","202205","9","210,000","5","2007","금호로 15","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","114.8","202205","9","210,000","5","2007","금호로 15","20220525","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","235","0235","0000","서울숲푸르지오2차","59.862","202106","12","145,000","7","2012","금호로 17","","-","-"
"서울특별시 성동구 금호동4가","235","0235","0000","서울숲푸르지오2차","84.898","202109","4","183,000","14","2012","금호로 17","","-","-"
"서울특별시 성동구 금호동4가","235","0235","0000","서울숲푸르지오2차","59.862","202109","27","156,000","9","2012","금호로 17","","-","-"
"서울특별시 성동구 금호동4가","235","0235","0000","서울숲푸르지오2차","59.907","202111","6","160,000","9","2012","금호로 17","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","84.92","202106","1","185,000","12","2018","독서당로 344","","-","-"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","64.95","202107","27","155,000","7","2018","독서당로 344","","-","-"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","59.96","202108","7","149,000","1","2018","독서당로 344","","-","-"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","84.92","202110","14","193,000","11","2018","독서당로 344","","-","-"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","114.89","202201","22","255,000","5","2018","독서당로 344","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","114.86","202201","22","280,000","9","2018","독서당로 344","","중개거래","서울 성동구"
"서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","84.92","202201","28","202,000","7","2018","독서당로 344","","중개거래","서울 성동구"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.74","202106","12","103,500","16","2006","무학로6길 50","","-","-"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.93","202106","19","109,500","21","2006","무학로6길 50","","-","-"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.93","202107","8","103,000","5","2006","무학로6길 50","","-","-"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.93","202111","6","114,000","17","2006","무학로6길 50","","중개거래","서울 성동구"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.91","202201","25","108,500","26","2006","무학로6길 50","","중개거래","서울 중구"
"서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","71.34","202204","5","100,000","9","2006","무학로6길 50","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","820","0820","0000","금호어울림","74.46","202107","24","124,500","3","2006","마조로 57","","-","-"
"서울특별시 성동구 마장동","820","0820","0000","금호어울림","84.97","202108","24","137,000","7","2006","마조로 57","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","59.7","202106","5","92,500","20","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","84.71","202106","30","114,400","4","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","59.7","202107","11","101,000","11","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","59.7","202108","5","98,000","6","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","59.7","202108","7","98,500","2","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","84.71","202108","7","126,500","10","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","825","0825","0000","대성유니드","59.7","202109","12","106,000","17","2004","마장로37길 7","","-","-"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8","202107","11","107,000","6","1999","마장로 262","","-","-"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8","202107","31","109,500","14","1999","마장로 262","","-","-"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","60","202108","28","89,800","9","1999","마장로 262","","-","-"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8","202110","23","110,000","2","1999","마장로 262","20220217","-","-"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8","202201","28","110,000","2","1999","마장로 262","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","84.8","202205","13","116,000","22","1999","마장로 262","","중개거래","서울 성동구, 서울 송파구"
"서울특별시 성동구 마장동","817","0817","0000","삼성","59.76","202106","26","92,500","1","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","59.76","202106","30","89,900","14","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","84.93","202107","10","120,000","6","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","134.97","202107","28","133,000","1","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","59.76","202108","11","98,000","12","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","84.93","202108","25","130,000","23","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","84.93","202110","9","128,000","13","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","817","0817","0000","삼성","59.76","202110","16","105,000","12","1996","마장로 271","","-","-"
"서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.06","202107","10","21,000","7","2015","마조로15길 23","","-","-"
"서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.06","202107","11","17,500","2","2015","마조로15길 23","","-","-"
"서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.06","202108","31","19,000","2","2015","마조로15길 23","","-","-"
"서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.06","202112","20","17,500","2","2015","마조로15길 23","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.06","202201","2","20,000","2","2015","마조로15길 23","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202106","6","84,000","13","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202106","28","90,600","1","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202106","29","84,500","8","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202106","30","56,500","10","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202106","30","105,000","3","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202107","8","88,500","6","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202107","17","69,000","9","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202107","17","109,000","7","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","84.93","202108","26","126,000","12","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202109","5","85,000","13","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","84.93","202109","6","130,000","3","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","84.93","202109","7","123,000","13","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202109","10","85,000","10","1986","마장로42길 16","","-","-"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202201","22","88,000","12","1986","마장로42길 16","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","784","0784","0000","세림","40.86","202202","21","87,000","3","1986","마장로42길 16","","중개거래","서울 성동구"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202202","22","108,000","8","1986","마장로42길 16","","중개거래","서울 서대문구"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202202","26","109,000","2","1986","마장로42길 16","20220504","중개거래","서울 성동구"
"서울특별시 성동구 마장동","784","0784","0000","세림","72.84","202202","26","109,000","2","1986","마장로42길 16","","중개거래","서울 성동구"
